Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
MOMO,19.36,Put,17.50,06/19/20,28,0.75,0.8,0.85,0.80,1049,101,10.39,77.32%,"14:02 ET"
SYY,51.99,Put,49.00,05/29/20,7,0.40,0.5,0.60,0.50,1038,100,10.38,54.98%,"14:56 ET"
PDD,67.27,Call,64.00,05/22/20,0,3.50,3.75,4.00,3.72,1303,126,10.34,0.00%,"15:17 ET"
WYNN,78.46,Call,78.00,05/22/20,0,0.81,1.01,1.20,0.81,1114,108,10.31,0.00%,"15:15 ET"
FISV,104.13,Put,100.00,09/18/20,119,7.60,8,8.40,8.05,1425,141,10.11,43.80%,"10:23 ET"
W,165.26,Call,170.00,05/29/20,7,3.90,4.05,4.20,4.10,2042,202,10.11,66.92%,"15:14 ET"
TLRY,10.52,Call,13.00,07/17/20,56,0.71,0.8,0.89,0.76,2517,249,10.11,97.27%,"15:06 ET"
T,29.82,Put,27.00,10/16/20,147,1.51,1.54,1.57,1.58,3800,376,10.11,39.59%,"12:06 ET"
NVDA,360.68,Put,360.00,05/22/20,0,0.90,0.99,1.07,0.86,12911,1299,9.94,0.00%,"15:16 ET"
INTC,62.07,Call,68.00,06/05/20,14,0.15,0.16,0.16,0.15,3342,342,9.77,33.04%,"14:56 ET"
TLRY,10.52,Call,10.00,07/17/20,56,1.43,1.46,1.49,1.43,12284,1261,9.74,76.53%,"15:09 ET"
NVDA,360.68,Call,365.00,05/22/20,0,0.19,0.22,0.25,0.25,21854,2252,9.7,0.00%,"15:16 ET"
SPOT,190.85,Call,200.00,10/16/20,147,17.50,17.8,18.10,18.35,1067,115,9.28,45.96%,"14:46 ET"
DKS,31.57,Call,42.00,01/15/21,238,2.05,2.22,2.40,2.15,1000,108,9.26,50.10%,"14:12 ET"
TLRY,10.52,Call,10.50,05/29/20,7,0.66,0.69,0.71,0.68,13246,1443,9.18,127.09%,"15:10 ET"
NEPT,3.2,Call,4.00,08/21/20,91,0.45,0.63,0.80,0.50,1013,111,9.13,124.05%,"14:46 ET"
RCL,42.85,Call,60.00,07/17/20,56,1.05,1.09,1.13,1.07,1941,214,9.07,78.12%,"15:00 ET"
TWLO,208.39,Call,210.00,05/29/20,7,5.80,5.82,5.85,5.87,5251,592,8.87,54.16%,"15:11 ET"
TSLA,828.9,Put,825.00,05/22/20,0,1.00,1.07,1.14,1.00,8710,1012,8.61,0.00%,"15:11 ET"
SHOP,823.5,Put,810.00,05/22/20,0,0.30,0.32,0.35,0.45,1068,125,8.54,0.00%,"15:05 ET"
VALE,9.02,Put,7.00,07/17/20,56,0.12,0.13,0.13,0.14,1267,149,8.5,60.70%,"12:51 ET"
TLRY,10.52,Put,9.00,05/29/20,7,0.40,0.43,0.45,0.42,2516,297,8.47,179.99%,"15:08 ET"
XOM,44.19,Put,44.00,06/19/20,28,1.83,1.84,1.85,1.86,1268,151,8.4,40.98%,"15:15 ET"
ROKU,108.76,Put,108.00,05/29/20,7,3.15,3.22,3.30,3.20,1474,176,8.38,58.77%,"15:05 ET"
BABA,200.09,Call,202.50,05/29/20,7,3.65,3.72,3.80,3.57,4383,524,8.36,40.46%,"15:08 ET"
WSM,66.48,Put,62.50,06/19/20,28,2.75,2.83,2.90,2.85,1552,186,8.34,64.94%,"14:45 ET"
SPLK,184.14,Call,190.00,05/29/20,7,2.35,2.53,2.70,2.50,4019,484,8.3,48.77%,"15:07 ET"
IRBT,72.43,Put,55.00,09/18/20,119,3.20,3.4,3.60,3.52,3141,388,8.1,69.67%,"12:41 ET"
BMY,60.83,Call,61.00,06/12/20,21,1.41,1.44,1.46,1.44,1620,201,8.06,26.17%,"15:06 ET"
FEYE,11.84,Call,12.00,05/29/20,7,0.35,0.36,0.36,0.35,21568,2719,7.93,63.67%,"15:18 ET"
TCOM,23.65,Put,22.00,07/17/20,56,1.05,1.1,1.15,1.09,1291,164,7.87,50.91%,"15:09 ET"
TEVA,11.93,Put,11.00,06/05/20,14,0.18,0.2,0.21,0.20,1460,186,7.85,60.90%,"14:32 ET"
TLRY,10.52,Put,13.00,12/18/20,210,7.60,8.15,8.70,8.00,1071,137,7.82,210.49%,"13:49 ET"
SPCE,15.72,Call,15.50,05/29/20,7,1.08,1.09,1.10,1.05,6689,876,7.64,111.01%,"15:01 ET"
PEP,130.1,Call,136.00,06/05/20,14,0.42,0.45,0.49,0.45,1381,182,7.59,22.39%,"15:13 ET"
TSLA,828.9,Put,830.00,05/22/20,0,2.81,2.96,3.10,2.60,5397,712,7.58,0.00%,"15:11 ET"
VECO,11.26,Put,11.00,06/19/20,28,0.55,0.63,0.70,0.65,1060,141,7.52,64.75%,"14:58 ET"
WDC,42.37,Call,44.00,06/19/20,28,1.64,1.68,1.72,1.74,1066,142,7.51,52.26%,"14:22 ET"
TSLA,828.9,Call,835.00,05/22/20,0,0.65,0.68,0.71,0.60,15565,2081,7.48,0.00%,"15:11 ET"
TECD,129.83,Put,115.00,06/19/20,28,2.00,2.25,2.50,3.00,922,124,7.44,64.12%,"14:34 ET"
GOOGL,1411.37,Call,1405.00,05/22/20,0,4.70,5.3,5.90,5.40,2511,341,7.36,0.00%,"15:03 ET"
DKNG,29.32,Call,45.00,01/21/22,609,7.40,7.6,7.80,7.70,1153,158,7.3,77.35%,"15:10 ET"
SHOP,823.5,Call,880.00,05/29/20,7,5.70,6.05,6.40,5.90,728,100,7.28,52.87%,"15:05 ET"
BIDU,103.64,Put,103.00,05/29/20,7,1.96,2.01,2.05,2.06,1006,139,7.24,46.96%,"15:02 ET"
ERI,34.1,Put,30.00,05/29/20,7,0.50,0.55,0.60,0.54,1799,249,7.22,109.56%,"15:16 ET"
HTZ,2.88,Call,1.00,06/19/20,28,1.40,1.7,2.00,2.00,1513,211,7.17,363.70%,"14:26 ET"
DG,177.99,Put,165.00,05/29/20,7,1.40,1.5,1.60,1.54,905,129,7.02,61.43%,"15:10 ET"
EBAY,43.33,Put,40.00,08/21/20,91,1.66,1.71,1.75,1.69,713,102,6.99,37.73%,"14:41 ET"
PENN,29.47,Put,28.00,05/29/20,7,0.65,0.73,0.80,0.70,1835,263,6.98,79.89%,"15:14 ET"
T,29.82,Put,29.00,09/18/20,119,1.93,1.95,1.97,1.96,11022,1579,6.98,36.24%,"14:54 ET"
ALGN,244.45,Call,245.00,05/22/20,0,0.70,0.77,0.85,0.75,1163,168,6.92,0.00%,"15:02 ET"
BABA,200.09,Put,192.50,06/19/20,28,4.80,4.93,5.05,5.10,859,126,6.82,39.49%,"15:04 ET"
ROKU,108.76,Put,109.00,05/22/20,0,0.59,0.63,0.66,0.64,5553,815,6.81,0.00%,"15:02 ET"
AMZN,2445.66,Call,2455.00,05/22/20,0,0.75,0.82,0.88,0.80,2477,365,6.79,0.00%,"15:06 ET"
TSLA,828.9,Call,840.00,05/22/20,0,0.34,0.35,0.36,0.32,16701,2474,6.75,0.00%,"15:11 ET"
EOLS,4.45,Put,3.00,06/19/20,28,0.10,0.2,0.30,0.25,1060,158,6.71,192.76%,"14:06 ET"
PDD,67.27,Call,75.00,07/17/20,56,3.80,4,4.20,3.82,905,135,6.7,62.26%,"15:11 ET"
ARVN,43.79,Call,45.00,06/19/20,28,3.80,4.5,5.20,4.70,1517,229,6.62,107.92%,"14:51 ET"
ROKU,108.76,Put,100.00,05/29/20,7,0.83,0.86,0.88,0.88,5287,800,6.61,64.34%,"15:05 ET"
BYND,136.97,Call,150.00,06/12/20,21,5.15,5.4,5.65,5.15,860,131,6.56,75.19%,"14:59 ET"
LK,1.39,Put,1.50,05/22/20,0,0.09,0.11,0.12,0.12,3758,573,6.56,0.00%,"15:09 ET"
NVDA,360.68,Call,385.00,06/05/20,14,4.70,4.8,4.90,4.90,3345,511,6.55,47.95%,"15:16 ET"
TWLO,208.39,Call,220.00,05/29/20,7,2.65,2.72,2.80,2.70,876,134,6.54,57.21%,"15:11 ET"
BIDU,103.64,Put,104.00,05/22/20,0,0.19,0.23,0.27,0.21,2494,382,6.53,0.00%,"15:07 ET"
MU,44.79,Put,41.50,05/29/20,7,0.17,0.18,0.19,0.18,1112,171,6.5,48.22%,"14:57 ET"
FL,26.07,Put,26.00,05/29/20,7,0.80,0.88,0.95,0.83,691,107,6.46,60.04%,"14:54 ET"
GOOGL,1411.37,Put,1395.00,05/22/20,0,0.00,0.13,0.25,0.20,1415,222,6.37,0.00%,"15:04 ET"
ROKU,108.76,Put,108.00,05/22/20,0,0.22,0.25,0.27,0.27,5220,820,6.37,0.00%,"15:03 ET"
TLRY,10.52,Call,12.00,06/19/20,28,0.71,0.77,0.83,0.77,680,107,6.36,116.27%,"14:55 ET"
HPE,9.19,Put,9.50,05/29/20,7,0.41,0.43,0.45,0.44,677,107,6.33,48.44%,"14:51 ET"
PDD,67.27,Call,66.00,05/22/20,0,1.55,1.73,1.90,1.28,1316,209,6.3,0.00%,"14:58 ET"
SPCE,15.72,Call,15.50,05/22/20,0,0.27,0.3,0.32,0.32,6222,991,6.28,0.00%,"15:07 ET"
LULU,275.83,Call,260.00,05/29/20,7,16.70,16.95,17.20,16.80,1429,230,6.21,39.86%,"15:06 ET"
TSLA,828.9,Call,820.00,05/22/20,0,9.00,9.18,9.35,9.00,14905,2419,6.16,0.00%,"15:11 ET"
MPC,35.55,Put,30.00,05/29/20,7,0.10,0.11,0.12,0.11,2012,327,6.15,82.13%,"14:23 ET"
SNDL,0.8826,Call,2.50,06/19/20,28,0.10,0.13,0.15,0.15,891,145,6.14,410.00%,"14:58 ET"
PDD,67.27,Call,75.00,06/19/20,28,2.55,2.68,2.80,2.65,1809,295,6.13,71.58%,"15:09 ET"
BIDU,103.64,Call,104.00,05/22/20,0,0.35,0.43,0.50,0.41,1780,291,6.12,0.00%,"15:08 ET"
GOOGL,1411.37,Call,1430.00,05/29/20,7,9.60,9.8,10.00,10.25,642,105,6.11,23.64%,"14:50 ET"
AMZN,2445.66,Put,2440.00,05/22/20,0,4.00,4.13,4.25,4.00,6746,1105,6.1,0.00%,"15:06 ET"
W,165.26,Call,165.00,05/29/20,7,6.10,6.3,6.50,6.20,624,104,6,66.71%,"15:14 ET"
BKNG,1630.19,Call,1630.00,05/22/20,0,3.10,4.05,5.00,4.00,635,106,5.99,0.00%,"15:08 ET"
AAPL,318.47,Call,317.50,05/22/20,0,1.08,1.12,1.15,1.10,34575,5800,5.96,0.00%,"15:04 ET"
AMZN,2445.66,Call,2450.00,05/22/20,0,1.53,1.68,1.82,1.52,8286,1394,5.94,0.00%,"15:06 ET"
AMZN,2445.66,Call,2460.00,05/22/20,0,0.43,0.5,0.57,0.40,5568,941,5.92,0.00%,"15:06 ET"
FB,235.93,Call,232.50,05/22/20,0,2.37,2.49,2.60,2.03,36672,6228,5.89,0.00%,"15:17 ET"
ROKU,108.76,Call,112.00,06/05/20,14,4.05,4.1,4.15,4.10,1402,242,5.79,65.09%,"15:04 ET"
SPLK,184.14,Call,195.00,05/29/20,7,1.35,1.48,1.60,1.45,885,153,5.78,50.54%,"15:06 ET"
NIO,3.27,Call,3.00,07/17/20,56,0.69,0.71,0.72,0.68,1155,201,5.75,109.27%,"11:40 ET"
AMZN,2445.66,Put,2435.00,05/22/20,0,2.23,2.37,2.50,2.49,2363,412,5.74,0.00%,"15:06 ET"
SHOP,823.5,Call,830.00,05/22/20,0,0.20,0.3,0.40,0.30,4672,814,5.74,0.00%,"15:05 ET"
BA,136.95,Call,137.00,05/22/20,0,0.44,0.5,0.55,0.43,8261,1445,5.72,0.00%,"15:07 ET"
RIOT,2.24,Call,5.00,07/17/20,56,0.19,0.3,0.40,0.21,1302,228,5.71,202.82%,"14:39 ET"
TMUS,96.03,Put,87.50,07/17/20,56,1.88,2.03,2.18,2.00,1000,176,5.68,36.75%,"13:22 ET"
SPLK,184.14,Call,185.00,05/29/20,7,4.00,4.25,4.50,4.60,1725,307,5.62,51.27%,"15:05 ET"
TSLA,828.9,Put,820.00,05/22/20,0,0.41,0.43,0.45,0.40,14029,2499,5.61,0.00%,"15:11 ET"
XRX,16.98,Call,25.00,10/16/20,147,0.20,0.27,0.34,0.17,2010,359,5.6,41.55%,"15:07 ET"
HTZ,2.88,Put,3.50,05/22/20,0,0.55,0.63,0.70,0.60,2543,454,5.6,0.00%,"14:30 ET"
LK,1.39,Put,1.50,05/29/20,7,0.33,0.34,0.34,0.35,4555,813,5.6,375.83%,"15:11 ET"
SRNE,5.02,Call,20.00,12/18/20,210,0.95,1.1,1.25,1.00,1035,185,5.59,179.62%,"14:46 ET"
BAC,22.68,Put,22.00,06/05/20,14,0.53,0.54,0.55,0.53,5924,1069,5.54,46.97%,"15:05 ET"
PDD,67.27,Put,59.00,05/29/20,7,0.45,0.63,0.80,0.55,611,111,5.5,89.17%,"15:12 ET"
TSLA,828.9,Call,1160.00,05/29/20,7,0.20,0.24,0.27,0.23,1072,197,5.44,95.80%,"15:10 ET"
PINS,18.67,Put,18.50,06/19/20,28,1.15,1.17,1.20,1.21,1263,235,5.37,62.68%,"15:01 ET"
CGC,19.26,Call,21.00,06/19/20,28,1.18,1.22,1.26,1.23,723,135,5.36,90.72%,"15:09 ET"
DE,140.75,Call,150.00,05/29/20,7,0.17,0.19,0.20,0.25,1099,205,5.36,33.29%,"14:40 ET"
PENN,29.47,Put,25.00,05/29/20,7,0.10,0.13,0.15,0.15,1412,264,5.35,88.91%,"15:12 ET"
DG,177.99,Put,165.00,06/05/20,14,2.20,2.33,2.45,2.31,815,153,5.33,51.49%,"14:57 ET"
MAXR,12.01,Call,15.00,06/19/20,28,0.40,0.43,0.45,0.49,2528,476,5.31,106.11%,"15:12 ET"
NVDA,360.68,Put,355.00,05/22/20,0,0.15,0.16,0.17,0.17,10093,1906,5.3,0.00%,"15:15 ET"
ROKU,108.76,Put,107.00,05/22/20,0,0.08,0.1,0.11,0.13,5413,1029,5.26,0.00%,"15:03 ET"
NERV,14.57,Call,25.00,06/19/20,28,0.25,1.05,1.85,1.07,750,143,5.24,215.36%,"15:02 ET"
TSLA,828.9,Call,825.00,05/29/20,7,25.10,25.2,25.30,25.25,3065,591,5.19,51.71%,"15:11 ET"
AMZN,2445.66,Put,2445.00,05/22/20,0,6.65,6.93,7.20,6.99,3327,641,5.19,0.00%,"15:06 ET"
TLRY,10.52,Call,10.50,06/19/20,28,1.06,1.18,1.30,1.10,720,139,5.18,99.90%,"15:10 ET"
CHWY,42.42,Call,42.50,05/22/20,0,0.25,0.3,0.35,0.25,2464,477,5.17,0.00%,"15:08 ET"
C,44.24,Call,47.50,06/05/20,14,0.45,0.46,0.48,0.49,1031,200,5.16,46.33%,"14:49 ET"
TSLA,828.9,Put,805.00,05/29/20,7,12.95,13.1,13.25,12.95,1754,340,5.16,50.33%,"15:09 ET"
HTZ,2.88,Call,2.50,06/05/20,14,0.85,0.88,0.90,0.90,551,107,5.15,336.19%,"14:54 ET"
SPLK,184.14,Call,180.00,05/22/20,0,3.20,3.55,3.90,3.70,4533,880,5.15,0.00%,"15:07 ET"
TWLO,208.39,Put,200.00,05/29/20,7,2.68,2.82,2.95,2.81,599,118,5.08,56.46%,"15:12 ET"
C,44.24,Put,44.50,05/22/20,0,0.42,0.45,0.48,0.43,3758,741,5.07,0.00%,"15:07 ET"
TSLA,828.9,Call,855.00,05/29/20,7,13.25,13.38,13.50,13.25,1219,241,5.06,52.35%,"15:03 ET"
TLRY,10.52,Call,12.00,05/29/20,7,0.33,0.36,0.38,0.35,2334,461,5.06,153.15%,"15:10 ET"
TSLA,828.9,Put,740.00,05/29/20,7,1.82,1.85,1.88,1.83,2055,408,5.04,54.98%,"15:11 ET"
AMZN,2445.66,Put,2445.00,05/29/20,7,36.40,36.72,37.05,36.70,758,151,5.02,26.04%,"15:02 ET"
HTZ,2.88,Put,1.50,01/15/21,238,0.75,0.88,1.00,0.90,910,182,5,261.51%,"10:52 ET"
RH,196.79,Call,200.00,05/22/20,0,0.20,0.33,0.45,0.22,934,188,4.97,0.00%,"15:04 ET"
TLRY,10.52,Call,11.00,05/29/20,7,0.52,0.54,0.57,0.52,12773,2571,4.97,133.36%,"15:10 ET"
OXY,14.04,Put,14.00,07/17/20,56,1.77,1.79,1.80,1.88,1277,258,4.95,88.32%,"13:08 ET"
UNP,164.92,Call,167.50,06/19/20,28,3.95,4.08,4.20,4.00,1037,211,4.91,27.41%,"14:58 ET"
TWLO,208.39,Call,210.00,05/22/20,0,0.75,0.78,0.81,0.70,5132,1046,4.91,0.00%,"15:12 ET"
SBUX,77.67,Put,78.00,05/22/20,0,0.50,0.53,0.56,0.52,3414,702,4.86,0.00%,"14:45 ET"
LRCX,261,Put,260.00,05/22/20,0,0.45,0.5,0.55,0.53,956,198,4.83,0.00%,"15:10 ET"
ROKU,108.76,Put,109.00,05/29/20,7,3.70,3.75,3.80,3.77,1679,348,4.82,59.78%,"15:03 ET"
UA,7.43,Put,7.50,06/19/20,28,0.50,0.58,0.65,0.55,1517,316,4.8,60.56%,"14:07 ET"
PYPL,150.41,Call,200.00,01/15/21,238,2.90,3,3.10,3.05,1058,222,4.77,31.48%,"14:52 ET"
LUV,28.9,Put,28.00,06/19/20,28,1.55,1.6,1.65,1.55,841,178,4.72,63.37%,"14:40 ET"
ROKU,108.76,Put,115.00,06/12/20,21,10.25,10.53,10.80,11.10,1675,356,4.71,70.63%,"13:53 ET"
AMZN,2445.66,Call,2440.00,05/22/20,0,5.30,5.55,5.80,4.90,2572,546,4.71,0.00%,"15:06 ET"
TSM,49.79,Put,50.00,05/22/20,0,0.30,0.32,0.35,0.30,2048,436,4.7,0.00%,"15:06 ET"
LULU,275.83,Call,275.00,05/22/20,0,0.85,1.05,1.25,1.30,2552,547,4.67,0.00%,"15:11 ET"
COTY,3.76,Call,4.00,05/29/20,7,0.17,0.18,0.18,0.17,5135,1102,4.66,127.57%,"15:12 ET"
CGC,19.26,Call,22.00,05/29/20,7,0.46,0.49,0.51,0.49,739,159,4.65,132.04%,"15:09 ET"
UAL,25.25,Call,28.00,07/17/20,56,2.85,2.92,2.99,3.00,3888,837,4.65,101.80%,"14:38 ET"
NVDA,360.68,Call,400.00,05/29/20,7,0.78,0.8,0.81,0.79,14649,3161,4.63,50.81%,"15:16 ET"
HOG,24.57,Call,24.50,05/22/20,0,0.29,0.33,0.38,0.52,719,156,4.61,0.00%,"14:05 ET"
W,165.26,Call,175.00,05/29/20,7,2.25,2.38,2.50,2.43,506,110,4.6,65.07%,"15:15 ET"
CGC,19.26,Put,15.50,05/29/20,7,0.15,0.16,0.18,0.16,1359,296,4.59,125.62%,"14:05 ET"
GPK,13.27,Put,12.50,09/18/20,119,0.75,0.88,1.00,0.80,548,120,4.57,39.83%,"10:26 ET"
TSLA,828.9,Call,835.00,05/29/20,7,20.40,20.5,20.60,20.50,1202,263,4.57,51.68%,"15:10 ET"
BA,136.95,Call,138.00,05/29/20,7,4.05,4.13,4.20,4.05,1275,279,4.57,59.97%,"15:07 ET"
TWTR,32.72,Put,26.00,07/17/20,56,0.40,0.41,0.41,0.40,817,180,4.54,53.03%,"15:08 ET"
MA,295.56,Call,300.00,06/05/20,14,4.55,4.7,4.85,4.70,821,181,4.54,28.99%,"15:08 ET"
DG,177.99,Call,190.00,05/29/20,7,1.35,1.45,1.55,1.45,861,190,4.53,54.86%,"14:59 ET"
AAPL,318.47,Call,337.50,05/29/20,7,0.17,0.18,0.18,0.18,1694,377,4.49,24.51%,"14:53 ET"
TLRY,10.52,Call,15.00,06/05/20,14,0.26,0.31,0.36,0.31,1344,300,4.48,175.28%,"15:03 ET"
AMZN,2445.66,Call,2465.00,05/22/20,0,0.23,0.28,0.32,0.22,2582,580,4.45,0.00%,"15:06 ET"
TSLA,828.9,Call,830.00,05/29/20,7,22.70,22.83,22.95,22.77,3418,768,4.45,51.65%,"15:11 ET"
ORCL,52.49,Call,57.50,12/18/20,210,2.61,2.75,2.89,2.70,751,169,4.44,27.99%,"13:01 ET"
NVAX,46,Call,50.00,05/29/20,7,1.60,1.75,1.90,1.70,822,185,4.44,124.53%,"15:12 ET"
