Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
USO,10.95,Put,11.00,03/13/20,24,0.40,0.41,0.41,0.39,676,147,4.6,33.18%,"15:54 ET"
SPY,336.73,Call,335.00,02/18/20,0,1.65,1.67,1.70,1.74,14977,3284,4.56,0.00%,"16:29 ET"
SPY,336.73,Call,338.00,02/24/20,6,1.03,1.04,1.05,1.01,9825,2209,4.45,8.81%,"16:29 ET"
GLD,150.91,Call,151.50,02/28/20,10,0.99,1,1.01,1.01,514,116,4.43,12.49%,"16:10 ET"
SPY,336.73,Put,333.00,02/19/20,1,0.10,0.11,0.11,0.10,22808,5666,4.03,15.34%,"16:29 ET"
SPY,336.73,Put,337.00,02/18/20,0,0.31,0.33,0.36,0.27,59932,14892,4.02,0.00%,"16:29 ET"
SPY,336.73,Put,303.00,03/13/20,24,0.33,0.34,0.34,0.38,733,190,3.86,24.68%,"11:54 ET"
SPY,336.73,Call,339.00,03/27/20,38,3.72,3.75,3.77,3.81,1077,279,3.86,10.47%,"14:51 ET"
TLT,145.54,Call,147.00,05/15/20,87,2.66,2.69,2.72,2.71,1018,265,3.84,10.80%,"14:42 ET"
LABU,60.25,Put,57.00,02/21/20,3,0.60,0.68,0.75,0.95,603,166,3.63,104.18%,"14:09 ET"
EWJ,57.58,Call,59.00,03/20/20,31,0.32,0.35,0.38,0.32,596,166,3.59,12.04%,02/18/20
SPY,336.73,Put,324.00,03/16/20,27,1.48,1.5,1.51,1.51,611,176,3.47,16.50%,"14:53 ET"
SPY,336.73,Call,336.00,03/11/20,22,4.53,4.56,4.58,4.52,2139,619,3.46,11.93%,"16:03 ET"
TQQQ,114.74,Call,112.00,02/28/20,10,5.25,5.33,5.40,5.60,830,243,3.42,54.07%,"15:22 ET"
USO,10.95,Call,11.50,04/03/20,45,0.25,0.26,0.27,0.26,626,197,3.18,30.32%,"16:13 ET"
IWM,167.54,Put,153.00,05/15/20,87,1.50,1.52,1.53,1.71,1027,327,3.14,21.79%,"12:16 ET"
SPY,336.73,Call,342.00,03/16/20,27,1.72,1.74,1.76,1.63,627,204,3.07,9.54%,"12:57 ET"
SPY,336.73,Put,301.00,09/18/20,213,5.91,5.95,5.99,5.98,698,229,3.05,20.41%,"13:23 ET"
SPY,336.73,Put,337.00,02/19/20,1,0.90,0.92,0.93,0.96,26141,8735,2.99,11.77%,"16:29 ET"
SPY,336.73,Call,334.00,02/19/20,1,2.83,2.86,2.88,2.91,3162,1062,2.98,13.98%,"16:17 ET"
SPY,336.73,Call,385.00,09/18/20,213,0.43,0.45,0.47,0.49,2533,860,2.95,9.49%,"10:04 ET"
SPY,336.73,Put,323.00,03/06/20,17,0.87,0.88,0.89,0.89,5080,1752,2.9,18.02%,"15:06 ET"
SPY,336.73,Call,335.00,02/19/20,1,1.95,1.97,1.99,2.03,7122,2548,2.8,12.80%,"16:28 ET"
QQQ,234.73,Put,228.50,02/21/20,3,0.22,0.24,0.25,0.24,10829,3963,2.73,23.52%,"15:49 ET"
GDX,29.23,Put,30.50,02/21/20,3,1.27,1.29,1.31,1.34,520,191,2.72,41.82%,"15:56 ET"
EWZ,43.32,Call,43.00,02/21/20,3,0.63,0.65,0.67,0.64,3987,1513,2.64,29.34%,02/18/20
SPY,336.73,Call,338.00,02/19/20,1,0.22,0.23,0.23,0.22,12977,4949,2.62,9.47%,"16:29 ET"
SPY,336.73,Put,334.00,02/19/20,1,0.17,0.18,0.18,0.18,21409,8176,2.62,14.46%,"16:29 ET"
SPY,336.73,Call,339.00,03/16/20,27,3.13,3.15,3.17,3.30,549,212,2.59,11.26%,"14:58 ET"
GDXJ,42.66,Put,38.00,08/21/20,185,1.37,1.43,1.49,1.57,3172,1242,2.55,31.10%,"12:30 ET"
SPY,336.73,Call,347.00,03/11/20,22,0.31,0.32,0.32,0.34,579,229,2.53,9.00%,"15:17 ET"
SPY,336.73,Call,342.00,03/18/20,29,1.95,1.96,1.98,1.97,557,223,2.5,10.19%,"15:52 ET"
UVXY,10.96,Put,11.00,02/28/20,10,0.72,0.78,0.85,0.85,1859,743,2.5,115.09%,"16:13 ET"
TLT,145.54,Put,145.50,02/28/20,10,1.14,1.16,1.18,1.11,715,288,2.48,12.18%,"14:54 ET"
QQQ,234.73,Put,235.00,02/28/20,10,2.46,2.5,2.54,2.55,885,359,2.47,15.99%,"16:12 ET"
SPY,336.73,Call,337.00,03/11/20,22,3.88,3.91,3.93,3.85,2069,839,2.47,11.47%,"16:03 ET"
IWM,167.54,Put,152.00,04/17/20,59,0.85,0.86,0.86,0.94,1622,659,2.46,22.31%,"11:48 ET"
TQQQ,114.74,Put,114.00,02/21/20,3,1.71,1.78,1.84,1.68,946,392,2.41,49.25%,"15:59 ET"
QQQ,234.73,Call,260.00,01/15/21,332,5.12,5.2,5.27,5.03,1348,566,2.38,13.71%,"13:58 ET"
IWM,167.54,Put,163.00,05/15/20,87,3.35,3.37,3.39,3.41,1256,550,2.28,17.68%,"15:35 ET"
SPY,336.73,Put,337.00,02/24/20,6,1.77,1.79,1.80,1.80,5153,2265,2.28,9.98%,"16:21 ET"
QQQ,234.73,Put,230.00,03/27/20,38,3.42,3.44,3.46,3.69,502,227,2.21,19.86%,"10:50 ET"
GDX,29.23,Call,39.00,01/15/21,332,0.72,0.76,0.79,0.75,1357,615,2.21,28.34%,"16:14 ET"
SPY,336.73,Call,337.50,03/27/20,38,4.58,4.61,4.64,4.75,1035,476,2.17,11.04%,"15:05 ET"
SPY,336.73,Call,334.00,02/18/20,0,2.65,2.68,2.70,2.75,5897,2730,2.16,0.00%,"16:26 ET"
GLD,150.91,Call,151.50,02/21/20,3,0.56,0.57,0.58,0.57,2027,949,2.14,15.03%,"16:14 ET"
SPY,336.73,Call,343.00,03/16/20,27,1.36,1.38,1.40,1.29,961,451,2.13,9.30%,"14:16 ET"
SPY,336.73,Call,343.00,03/27/20,38,1.90,1.92,1.93,1.93,1556,736,2.11,9.44%,"16:15 ET"
TLT,145.54,Put,146.00,02/28/20,10,1.42,1.44,1.45,1.43,689,330,2.09,12.80%,"16:10 ET"
SPY,336.73,Put,330.00,03/11/20,22,2.04,2.05,2.06,2.53,801,383,2.09,16.42%,"12:23 ET"
SLV,17.01,Put,17.00,02/28/20,10,0.23,0.24,0.24,0.25,928,464,2,23.12%,"15:59 ET"
TLT,145.54,Call,148.00,03/13/20,24,0.88,0.91,0.94,1.03,530,269,1.97,13.04%,"12:26 ET"
QQQ,234.73,Put,233.00,02/28/20,10,1.76,1.79,1.81,1.81,3451,1748,1.97,17.07%,"16:21 ET"
NUGT,33.42,Call,33.00,02/21/20,3,1.18,1.21,1.25,1.13,2018,1035,1.95,75.06%,"16:13 ET"
GLD,150.91,Call,149.50,02/28/20,10,2.00,2.02,2.04,2.03,770,396,1.94,11.41%,"16:10 ET"
SPY,336.73,Call,336.00,03/02/20,13,3.18,3.21,3.23,3.09,2384,1234,1.93,10.18%,"16:05 ET"
GLD,150.91,Put,149.50,02/28/20,10,0.54,0.55,0.57,0.56,909,473,1.92,11.66%,"15:28 ET"
EWZ,43.32,Call,43.50,02/21/20,3,0.35,0.37,0.38,0.26,2324,1244,1.87,21.62%,02/18/20
SPY,336.73,Put,338.00,02/19/20,1,1.52,1.55,1.57,1.60,4447,2443,1.82,11.76%,"16:29 ET"
UNG,15.1,Put,15.00,02/28/20,10,0.32,0.33,0.34,0.33,573,317,1.81,38.43%,"16:11 ET"
TLT,145.54,Call,146.00,03/06/20,17,1.31,1.34,1.36,1.38,731,403,1.81,12.24%,"16:01 ET"
SPY,336.73,Put,338.00,02/18/20,0,1.31,1.34,1.36,1.35,9600,5306,1.81,0.00%,"16:24 ET"
SPY,336.73,Call,338.00,03/11/20,22,3.28,3.3,3.32,3.53,636,353,1.8,11.95%,"15:29 ET"
UCO,14.83,Call,14.50,02/21/20,3,0.47,0.51,0.55,0.42,747,416,1.8,40.34%,"12:35 ET"
NUGT,33.42,Call,31.50,02/21/20,3,2.17,2.23,2.29,2.12,1180,661,1.79,70.12%,"16:13 ET"
GLD,150.91,Call,175.00,12/31/20,317,2.59,2.62,2.64,2.57,1001,561,1.78,16.14%,"14:57 ET"
SPY,336.73,Put,328.00,02/24/20,6,0.22,0.23,0.24,0.23,2081,1171,1.78,14.79%,"16:15 ET"
NUGT,33.42,Call,33.50,02/21/20,3,0.90,0.94,0.98,0.90,977,554,1.76,77.43%,"16:14 ET"
NUGT,33.42,Put,33.00,02/21/20,3,0.72,0.75,0.78,0.78,663,385,1.72,81.46%,"16:11 ET"
UVXY,10.96,Call,16.00,02/28/20,10,0.09,0.17,0.25,0.13,763,443,1.72,162.98%,"16:00 ET"
SPY,336.73,Put,338.00,05/15/20,87,8.92,8.95,8.97,8.91,1041,605,1.72,13.85%,"15:50 ET"
QQQ,234.73,Put,226.00,03/20/20,31,2.02,2.04,2.06,2.04,14501,8553,1.7,20.26%,"16:02 ET"
SPY,336.73,Put,339.00,02/18/20,0,2.31,2.34,2.36,2.31,2746,1631,1.68,0.00%,"16:18 ET"
EWJ,57.58,Put,57.50,02/28/20,10,0.46,0.49,0.51,0.50,749,448,1.67,14.59%,02/18/20
GDXJ,42.66,Call,42.50,02/21/20,3,0.55,0.56,0.57,0.55,863,519,1.66,29.98%,"16:12 ET"
UVXY,10.96,Put,10.50,02/28/20,10,0.44,0.52,0.59,0.57,1289,778,1.66,110.42%,"16:12 ET"
SPY,336.73,Call,337.00,02/24/20,6,1.54,1.55,1.56,1.54,3913,2359,1.66,9.39%,"16:14 ET"
NUGT,33.42,Call,31.00,02/21/20,3,2.54,2.63,2.72,2.58,7592,4602,1.65,76.11%,"16:14 ET"
QQQ,234.73,Put,233.50,02/21/20,3,0.96,0.98,1.00,0.99,3258,1987,1.64,18.21%,"16:22 ET"
XOP,18.58,Call,19.00,02/21/20,3,0.12,0.13,0.13,0.13,10438,6377,1.64,43.03%,"16:00 ET"
SPY,336.73,Put,334.00,03/02/20,13,1.74,1.75,1.76,1.67,1354,835,1.62,11.56%,"15:40 ET"
QQQ,234.73,Put,202.00,06/19/20,122,2.12,2.14,2.15,2.24,1383,856,1.62,25.10%,"13:03 ET"
QQQ,234.73,Put,192.00,06/19/20,122,1.37,1.39,1.40,1.44,2894,1782,1.62,27.16%,"13:04 ET"
SPY,336.73,Put,324.00,04/17/20,59,3.51,3.52,3.53,3.49,11550,7134,1.62,16.44%,"16:15 ET"
NUGT,33.42,Put,32.00,02/21/20,3,0.34,0.4,0.45,0.41,2019,1255,1.61,81.09%,"16:14 ET"
QQQ,234.73,Put,231.00,02/21/20,3,0.45,0.46,0.48,0.45,5949,3689,1.61,20.35%,"16:27 ET"
QQQ,234.73,Put,226.00,04/17/20,59,3.52,3.54,3.55,3.53,1420,890,1.6,19.81%,"16:10 ET"
SPY,336.73,Call,326.00,03/13/20,24,12.71,12.74,12.76,12.61,746,470,1.59,15.50%,"16:10 ET"
UNG,15.1,Put,14.50,02/28/20,10,0.14,0.15,0.16,0.14,523,333,1.57,37.53%,"16:10 ET"
SPY,336.73,Put,335.00,03/27/20,38,4.87,4.89,4.91,4.94,885,579,1.53,14.07%,"16:10 ET"
SPY,336.73,Put,340.00,02/18/20,0,3.31,3.34,3.36,3.23,1910,1268,1.51,0.00%,"16:28 ET"
GLD,150.91,Put,149.00,02/28/20,10,0.40,0.41,0.42,0.41,1347,903,1.49,11.51%,"15:15 ET"
TQQQ,114.74,Call,114.00,02/21/20,3,2.53,2.58,2.63,2.57,2461,1653,1.49,52.45%,"16:14 ET"
TQQQ,114.74,Call,116.00,02/21/20,3,1.45,1.5,1.54,1.45,1483,1004,1.48,48.17%,"16:14 ET"
SPY,336.73,Put,246.00,01/15/21,332,2.46,2.54,2.62,2.76,1000,678,1.47,25.58%,"11:39 ET"
SPY,336.73,Put,338.00,03/02/20,13,3.11,3.13,3.15,3.10,924,635,1.46,10.05%,"15:59 ET"
VXX,13.76,Call,14.50,02/28/20,10,0.47,0.49,0.50,0.44,2575,1784,1.44,80.46%,"16:12 ET"
NUGT,33.42,Call,32.50,02/21/20,3,1.47,1.5,1.53,1.39,1063,743,1.43,71.17%,"16:13 ET"
SPY,336.73,Call,342.50,03/06/20,17,0.95,0.96,0.97,0.98,1145,814,1.41,10.04%,"16:15 ET"
XOP,18.58,Call,18.50,02/28/20,10,0.46,0.47,0.48,0.40,674,483,1.4,28.84%,"14:12 ET"
GLD,150.91,Put,151.00,02/21/20,3,0.83,0.85,0.86,0.86,736,527,1.4,15.15%,"15:58 ET"
SMH,148.43,Put,144.50,02/21/20,3,0.31,0.33,0.34,0.32,922,668,1.38,29.49%,"16:14 ET"
QQQ,234.73,Put,200.00,05/15/20,87,1.32,1.33,1.34,1.34,3107,2250,1.38,26.49%,"14:46 ET"
UNG,15.1,Call,16.00,02/28/20,10,0.09,0.11,0.12,0.11,1098,799,1.37,40.02%,"15:46 ET"
SPY,336.73,Put,309.00,03/31/20,42,1.10,1.11,1.12,1.11,2577,1894,1.36,20.61%,"16:09 ET"
SPY,336.73,Put,315.00,03/11/20,22,0.60,0.61,0.61,0.72,565,421,1.34,20.88%,"12:26 ET"
TQQQ,114.74,Put,112.00,02/21/20,3,1.14,1.17,1.21,1.21,588,439,1.34,56.95%,"16:12 ET"
SPY,336.73,Put,336.00,03/27/20,38,5.23,5.25,5.27,5.29,1242,927,1.34,13.82%,"16:04 ET"
SPY,336.73,Put,340.00,02/24/20,6,3.58,3.63,3.68,3.68,1196,905,1.32,9.47%,"15:57 ET"
UVXY,10.96,Call,11.00,02/28/20,10,0.68,0.78,0.88,0.84,1843,1433,1.29,118.40%,"16:20 ET"
QQQ,234.73,Put,233.00,03/06/20,17,2.66,2.68,2.69,2.75,2922,2267,1.29,18.09%,"16:06 ET"
VXX,13.76,Call,14.00,02/28/20,10,0.63,0.64,0.65,0.63,4192,3242,1.29,80.86%,"16:29 ET"
SPY,336.73,Call,337.00,02/21/20,3,1.27,1.29,1.30,1.25,31617,24575,1.29,11.12%,"16:29 ET"
GLD,150.91,Put,149.50,02/21/20,3,0.24,0.25,0.25,0.24,1552,1216,1.28,13.78%,"16:13 ET"
QQQ,234.73,Put,234.50,02/21/20,3,1.31,1.33,1.34,1.33,2023,1610,1.26,17.21%,"16:25 ET"
TQQQ,114.74,Put,113.00,02/21/20,3,1.38,1.46,1.53,1.45,862,690,1.25,53.90%,"16:03 ET"
GDXJ,42.66,Call,45.00,03/20/20,31,0.62,0.64,0.65,0.64,960,771,1.25,29.66%,"16:14 ET"
SPY,336.73,Call,337.00,02/26/20,8,1.94,1.96,1.98,2.00,2177,1737,1.25,10.36%,"16:26 ET"
SLV,17.01,Put,17.00,03/06/20,17,0.29,0.3,0.31,0.30,1015,817,1.24,21.37%,"16:14 ET"
"Downloaded from Barchart.com as of 02-18-2020 03:51pm CST"
